Order,Position_x,Position_y,Position_z,Owner_ID,Distance_to_Camera,Bottom_Left_x,Bottom_Left_y,Bottom_Left_z,Top_Left_x,Top_Left_y,Top_Left_z,Top_Right_x,Top_Right_y,Top_Right_z,Bottom_Right_x,Bottom_Right_y,Bottom_Right_z,Frustum_Apex_x,Frustum_Apex_y,Frustum_Apex_z,Is_Visible,Out_Of_Frame,BehindAMesh,Predicted_Is_Visible,Predicted_BehindAMesh,Predicted_Out_Of_Frame
313,-1.685912,0.09823791,1.657956,-4724,4.087397,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,0,0
314,-2.138586,-0.2485034,1.426503,-4724,3.743262,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
315,-2.170237,-0.2637085,1.352879,-4724,3.669308,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
316,-2.190581,-0.2754956,1.268212,-4724,3.589945,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
317,-2.170237,-0.1748779,1.441708,-4724,3.726567,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
318,-2.210278,-0.1839429,1.361943,-4724,3.641661,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
319,-2.235264,-0.1919995,1.272507,-4724,3.554437,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
320,-2.190581,-0.0902124,1.453496,-4724,3.710933,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
321,-2.235264,-0.09450744,1.37,-4724,3.619227,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
322,-2.263569,-0.09875244,1.276752,-4724,3.525669,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
323,-2.138586,-0.2485034,0.9294965,-4724,3.316546,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
324,-2.170237,-0.1748779,0.9142915,-4724,3.269624,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
325,-2.190581,-0.0902124,0.9025044,-4724,3.229748,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
326,-2.170237,-0.2637085,1.003122,-4724,3.368058,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
327,-2.210278,-0.1839429,0.9940571,-4724,3.321417,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
328,-2.235264,-0.09450744,0.9860005,-4724,3.281959,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
329,-2.190581,-0.2754956,1.087788,-4724,3.434253,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
330,-2.235264,-0.1919995,1.083493,-4724,3.389445,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
331,-2.263569,-0.09875244,1.079247,-4724,3.351595,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
332,-2.139751,0.2485034,0.9287641,-4724,3.216931,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
333,-2.171509,0.2637475,1.002543,-4724,3.264064,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
334,-2.191968,0.2755518,1.087481,-4724,3.327924,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
335,-2.171509,0.1746533,0.9133564,-4724,3.198281,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
336,-2.211504,0.1837427,0.9934334,-4724,3.247883,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
337,-2.236553,0.191842,1.083179,-4724,3.314508,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
338,-2.191968,0.08967713,0.9015254,-4724,3.191992,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
339,-2.236553,0.09398254,0.9853645,-4724,3.243432,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
340,-2.264956,0.09823791,1.078912,-4724,3.312435,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
341,-2.139751,0.2485034,1.427236,-4724,3.656509,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
342,-2.171509,0.1746533,1.442644,-4724,3.665678,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
343,-2.191968,0.08967713,1.454475,-4724,3.679733,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
344,-2.171509,0.2637475,1.353456,-4724,3.57507,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
345,-2.211504,0.1837427,1.362567,-4724,3.575779,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
346,-2.236553,0.09398254,1.370636,-4724,3.585403,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
347,-2.191968,0.2755518,1.268519,-4724,3.488899,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
348,-2.236553,0.191842,1.272821,-4724,3.483598,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
349,-2.264956,0.09823791,1.277087,-4724,3.489045,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
350,-2.033503,-0.2485034,0.8244135,-4724,3.281201,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
351,-1.959879,-0.2637085,0.7927632,-4724,3.298029,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
352,-1.875212,-0.2754956,0.7724189,-4724,3.330801,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
353,-2.048708,-0.1748779,0.7927632,-4724,3.228119,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
354,-1.968943,-0.1839429,0.7527217,-4724,3.239791,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
355,-1.879507,-0.1919995,0.7277364,-4724,3.270911,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
356,-2.060496,-0.0902124,0.7724189,-4724,3.184744,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
357,-1.977,-0.09450744,0.7277364,-4724,3.19345,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
358,-1.883752,-0.09875244,0.6994306,-4724,3.223402,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
359,-1.536497,-0.2485034,0.8244135,-4724,3.56032,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
360,-1.521291,-0.1748791,0.7927632,-4724,3.528058,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
361,-1.509504,-0.0902124,0.7724189,-4724,3.501373,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
362,-1.610122,-0.2637085,0.7927632,-4724,3.49583,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
363,-1.601057,-0.1839429,0.7527217,-4724,3.451049,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
364,-1.593,-0.09450744,0.7277364,-4724,3.416654,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
365,-1.694788,-0.2754956,0.7724189,-4724,3.433288,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
366,-1.690493,-0.1919995,0.7277364,-4724,3.380102,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
367,-1.686248,-0.09875244,0.6994306,-4724,3.339037,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
368,-1.535764,0.2485034,0.823249,-4724,3.468388,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
369,-1.609543,0.2637475,0.7914912,-4724,3.396179,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
370,-1.694481,0.2755518,0.7710322,-4724,3.326922,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
371,-1.520356,0.1746533,0.7914912,-4724,3.462974,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
372,-1.600433,0.1837427,0.7514961,-4724,3.380848,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
373,-1.690179,0.191842,0.7264472,-4724,3.304991,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
374,-1.508525,0.08967713,0.7710322,-4724,3.46753,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
375,-1.592364,0.09398254,0.7264472,-4724,3.380172,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
376,-1.685912,0.09823791,0.6980439,-4724,3.299765,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
377,-2.034236,0.2485034,0.823249,-4724,3.180329,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
378,-2.049644,0.1746533,0.7914912,-4724,3.155719,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
379,-2.061475,0.08967713,0.7710322,-4724,3.146303,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
380,-1.960456,0.2637475,0.7914912,-4724,3.191514,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
381,-1.969567,0.1837427,0.7514961,-4724,3.164151,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
382,-1.977636,0.09398254,0.7264472,-4724,3.153613,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
383,-1.875519,0.2755518,0.7710322,-4724,3.220688,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
384,-1.879821,0.191842,0.7264472,-4724,3.192855,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
385,-1.884087,0.09823791,0.6980439,-4724,3.182298,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
386,0.33,-0.59,2.36,-3232,5.963796,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,1,0
387,-0.67,-0.59,2.36,-3232,5.33804,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,0,0
388,0.33,0.41,2.36,-3232,5.838912,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,1
389,-0.67,0.41,2.36,-3232,5.198144,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
390,0.33,0.41,1.36,-3232,5.164063,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
391,-0.67,0.41,1.36,-3232,4.426663,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,1
392,0.33,-0.59,1.36,-3232,5.304857,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,0,0,1
393,-0.67,-0.59,1.36,-3232,4.590132,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
394,1.73,0.04000002,2.18,-1580,6.795739,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
395,0.73,0.04000002,2.18,-1580,6.025768,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,1
396,1.73,1.04,2.18,-1580,6.779978,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
397,0.73,1.04,2.18,-1580,6.007987,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
398,1.73,1.04,1.18,-1580,6.237207,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
399,0.73,1.04,1.18,-1580,5.388001,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,1
400,1.73,0.04000002,1.18,-1580,6.254336,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
401,0.73,0.04000002,1.18,-1580,5.407821,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
402,0.5,-0.5,0.5,22816,4.95398,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
403,-0.5,-0.5,0.5,22816,4.138807,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
404,0.5,0.5,0.5,22816,4.821613,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
405,-0.5,0.5,0.5,22816,3.979417,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
406,0.5,0.5,-0.5,22816,4.420702,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
407,-0.5,0.5,-0.5,22816,3.482873,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
408,0.5,-0.5,-0.5,22816,4.564709,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
409,-0.5,-0.5,-0.5,22816,3.663929,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
