Order,Position_x,Position_y,Position_z,Owner_ID,Distance_to_Camera,Bottom_Left_x,Bottom_Left_y,Bottom_Left_z,Top_Left_x,Top_Left_y,Top_Left_z,Top_Right_x,Top_Right_y,Top_Right_z,Bottom_Right_x,Bottom_Right_y,Bottom_Right_z,Frustum_Apex_x,Frustum_Apex_y,Frustum_Apex_z,Is_Visible,Out_Of_Frame,BehindAMesh,Predicted_Is_Visible,Predicted_BehindAMesh,Predicted_Out_Of_Frame
304,-1.884087,0.09823791,1.657956,-4724,3.380986,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
305,-1.535764,0.2485034,1.532751,-4724,3.530968,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,1,0,0
306,-1.520356,0.1746533,1.564509,-4724,3.57197,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,1,0,0
307,-1.508525,0.08967713,1.584968,-4724,3.606153,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,0,1,0
308,-1.609543,0.2637475,1.564509,-4724,3.493858,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,1,0,0
309,-1.600433,0.1837427,1.604504,-4724,3.536431,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,1,0,0
310,-1.592364,0.09398254,1.629553,-4724,3.571665,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,1,0,0
311,-1.694481,0.2755518,1.584968,-4724,3.442887,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
312,-1.690179,0.191842,1.629553,-4724,3.485878,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
313,-1.685912,0.09823791,1.657956,-4724,3.521485,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,1,0,0
314,-2.138586,-0.2485034,1.426503,-4724,3.123778,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
315,-2.170237,-0.2637085,1.352879,-4724,3.056867,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
316,-2.190581,-0.2754956,1.268212,-4724,2.98999,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
317,-2.170237,-0.1748779,1.441708,-4724,3.092785,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
318,-2.210278,-0.1839429,1.361943,-4724,3.013227,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
319,-2.235264,-0.1919995,1.272507,-4724,2.937614,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
320,-2.190581,-0.0902124,1.453496,-4724,3.066067,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
321,-2.235264,-0.09450744,1.37,-4724,2.97859,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
322,-2.263569,-0.09875244,1.276752,-4724,2.895936,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
323,-2.138586,-0.2485034,0.9294965,-4724,2.806956,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
324,-2.170237,-0.1748779,0.9142915,-4724,2.751611,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
325,-2.190581,-0.0902124,0.9025044,-4724,2.705123,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
326,-2.170237,-0.2637085,1.003122,-4724,2.832339,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
327,-2.210278,-0.1839429,0.9940571,-4724,2.772852,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
328,-2.235264,-0.09450744,0.9860005,-4724,2.724015,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
329,-2.190581,-0.2754956,1.087788,-4724,2.87366,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
330,-2.235264,-0.1919995,1.083493,-4724,2.813358,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
331,-2.263569,-0.09875244,1.079247,-4724,2.764011,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
332,-2.139751,0.2485034,0.9287641,-4724,2.688608,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
333,-2.171509,0.2637475,1.002543,-4724,2.707845,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
334,-2.191968,0.2755518,1.087481,-4724,2.74557,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
335,-2.171509,0.1746533,0.9133564,-4724,2.666593,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
336,-2.211504,0.1837427,0.9934334,-4724,2.684358,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
337,-2.236553,0.191842,1.083179,-4724,2.722494,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
338,-2.191968,0.08967713,0.9015254,-4724,2.660076,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
339,-2.236553,0.09398254,0.9853645,-4724,2.67749,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
340,-2.264956,0.09823791,1.078912,-4724,2.716266,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
341,-2.139751,0.2485034,1.427236,-4724,3.018797,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
342,-2.171509,0.1746533,1.442644,-4724,3.018566,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
343,-2.191968,0.08967713,1.454475,-4724,3.02762,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
344,-2.171509,0.2637475,1.353456,-4724,2.942632,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
345,-2.211504,0.1837427,1.362567,-4724,2.932801,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
346,-2.236553,0.09398254,1.370636,-4724,2.936921,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
347,-2.191968,0.2755518,1.268519,-4724,2.867506,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
348,-2.236553,0.191842,1.272821,-4724,2.851129,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
349,-2.264956,0.09823791,1.277087,-4724,2.850846,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
350,-2.033503,-0.2485034,0.8244135,-4724,2.827713,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
351,-1.959879,-0.2637085,0.7927632,-4724,2.873373,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
352,-1.875212,-0.2754956,0.7724189,-4724,2.934099,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
353,-2.048708,-0.1748779,0.7927632,-4724,2.776082,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
354,-1.968943,-0.1839429,0.7527217,-4724,2.820872,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
355,-1.879507,-0.1919995,0.7277364,-4724,2.882872,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
356,-2.060496,-0.0902124,0.7724189,-4724,2.731754,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
357,-1.977,-0.09450744,0.7277364,-4724,2.776276,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
358,-1.883752,-0.09875244,0.6994306,-4724,2.839455,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
359,-1.536497,-0.2485034,0.8244135,-4724,3.229261,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
360,-1.521291,-0.1748791,0.7927632,-4724,3.207431,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
361,-1.509504,-0.0902124,0.7724189,-4724,3.187291,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
362,-1.610122,-0.2637085,0.7927632,-4724,3.15719,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
363,-1.601057,-0.1839429,0.7527217,-4724,3.123719,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
364,-1.593,-0.09450744,0.7277364,-4724,3.096265,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
365,-1.694788,-0.2754956,0.7724189,-4724,3.080888,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
366,-1.690493,-0.1919995,0.7277364,-4724,3.039066,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
367,-1.686248,-0.09875244,0.6994306,-4724,3.004833,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
368,-1.535764,0.2485034,0.823249,-4724,3.128161,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
369,-1.609543,0.2637475,0.7914912,-4724,3.047059,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
370,-1.694481,0.2755518,0.7710322,-4724,2.962482,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
371,-1.520356,0.1746533,0.7914912,-4724,3.136318,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
372,-1.600433,0.1837427,0.7514961,-4724,3.046549,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
373,-1.690179,0.191842,0.7264472,-4724,2.955853,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
374,-1.508525,0.08967713,0.7710322,-4724,3.150742,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
375,-1.592364,0.09398254,0.7264472,-4724,3.056551,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
376,-1.685912,0.09823791,0.6980439,-4724,2.961725,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
377,-2.034236,0.2485034,0.823249,-4724,2.710361,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
378,-2.049644,0.1746533,0.7914912,-4724,2.691906,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
379,-2.061475,0.08967713,0.7710322,-4724,2.687238,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
380,-1.960456,0.2637475,0.7914912,-4724,2.750878,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
381,-1.969567,0.1837427,0.7514961,-4724,2.734056,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
382,-1.977636,0.09398254,0.7264472,-4724,2.730775,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
383,-1.875519,0.2755518,0.7710322,-4724,2.80898,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
384,-1.879821,0.191842,0.7264472,-4724,2.794463,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
385,-1.884087,0.09823791,0.6980439,-4724,2.793209,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
386,0.33,-0.59,2.36,-3232,5.637315,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,1,0,0
387,-0.67,-0.59,2.36,-3232,4.863711,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,1,0,0
388,0.33,0.41,2.36,-3232,5.50503,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
389,-0.67,0.41,2.36,-3232,4.709747,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
390,0.33,0.41,1.36,-3232,5.016049,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
391,-0.67,0.41,1.36,-3232,4.127604,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
392,0.33,-0.59,1.36,-3232,5.160883,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
393,-0.67,-0.59,1.36,-3232,4.302451,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
394,1.73,0.04000002,2.18,-1580,6.654102,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,1,0,0
395,0.73,0.04000002,2.18,-1580,5.775244,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,1,0,0
396,1.73,1.04,2.18,-1580,6.638004,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
397,0.73,1.04,2.18,-1580,5.75669,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
398,1.73,1.04,1.18,-1580,6.267256,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
399,0.73,1.04,1.18,-1580,5.324929,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
400,1.73,0.04000002,1.18,-1580,6.284303,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
401,0.73,0.04000002,1.18,-1580,5.344983,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
402,0.5,-0.5,0.5,22816,5.017501,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,1,0,0
403,-0.5,-0.5,0.5,22816,4.087993,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
404,0.5,0.5,0.5,22816,4.886855,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
405,-0.5,0.5,0.5,22816,3.926541,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
